src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
70.162.151.5,117.13.155.24,42475,7528,UDP,1355,211,910,3919,10431,49,22,0.87,31,0.42,0,Normal,India,Germany,0.245,187,0
129.250.206.107,212.7.20.63,25707,6107,TCP,1639,738,1313,11005,5561,23,9,0.37,23,0.82,0,Normal,India,USA,0.205,188,0
53.187.211.28,43.2.143.95,44422,7192,TCP,2788,856,876,46831,32242,35,12,0.12,36,0.27,0,Normal,Russia,China,0.888,189,0
118.170.129.215,194.122.147.144,60083,3977,ICMP,7324,849,1232,5128,44302,10,10,0.59,41,0.38,0,Normal,China,UK,0.901,190,0
45.170.213.38,118.163.254.5,22917,2098,ICMP,1798,34,1245,18669,8693,23,15,0.35,28,0.71,0,Normal,UK,UK,0.479,191,0
55.19.171.163,131.130.126.74,32072,1641,UDP,7332,604,768,15497,34678,32,2,0.6,15,0.78,0,Normal,China,India,0.383,192,0
255.156.127.163,67.192.44.224,60040,183,ICMP,1740,44,1136,22576,36280,26,16,0.65,31,0.22,0,DDoS,India,UK,0.842,193,1
104.122.138.38,243.210.53.185,9583,2116,TCP,4682,408,1005,31319,28224,21,26,0.57,32,0.58,0,Normal,Russia,Germany,0.879,194,0
49.32.144.98,143.72.226.186,5839,5303,UDP,6236,845,389,7308,5154,5,20,0.66,37,0.56,0,Normal,India,Germany,0.684,195,0
5.23.91.120,246.46.249.159,27119,3646,TCP,3759,249,641,34573,7795,49,15,0.64,9,0.57,1,Normal,Germany,India,0.374,196,0
136.241.184.120,185.218.12.3,52111,432,ICMP,4867,712,859,37647,19053,16,10,0.65,41,0.94,0,DDoS,UK,Russia,0.37,197,0
217.154.29.128,20.15.230.26,49476,942,UDP,3538,532,334,2605,43472,4,7,0.33,34,0.46,0,DoS,Germany,Germany,0.935,198,0
145.228.100.123,71.200.49.2,51013,7864,UDP,7099,934,461,35588,11663,19,7,0.1,10,0.94,1,Normal,Russia,UK,0.866,199,0
114.58.130.173,50.146.75.242,59793,1801,UDP,5431,472,380,20099,26769,40,2,0.66,18,0.38,0,Normal,China,Germany,0.635,200,0
245.202.79.213,201.209.27.92,46076,4072,TCP,6675,912,1399,4480,15976,6,12,0.52,12,0.82,0,Normal,USA,India,0.801,201,0
157.52.165.27,67.237.239.130,26888,4544,UDP,4859,131,992,42430,24575,32,21,0.63,42,0.81,0,DDoS,USA,China,0.403,202,0
11.221.231.168,169.147.98.201,45309,116,TCP,6473,743,314,31979,41502,37,13,0.11,5,0.78,0,SQL Injection,Russia,UK,0.939,203,0
54.60.110.165,150.61.130.155,56080,1150,ICMP,3126,761,1091,15582,6715,39,26,0.42,1,0.71,0,Normal,Germany,USA,0.833,204,0
230.152.99.133,55.250.70.145,29987,1341,UDP,3720,245,529,7700,14535,3,18,0.48,7,0.44,0,Normal,Germany,USA,0.808,205,0
198.119.48.8,191.148.28.181,11860,2722,UDP,7502,908,1299,27373,37083,4,22,0.02,33,0.5,0,Normal,China,Russia,0.488,206,0
95.7.114.145,197.109.154.234,50876,1951,UDP,7830,627,488,28350,9105,1,14,0.88,36,0.32,0,Normal,China,China,0.412,207,0
127.9.44.26,227.10.16.65,53139,7184,UDP,321,397,244,25000,8947,29,5,0.45,30,0.03,0,Normal,Germany,Russia,0.51,208,0
196.222.129.251,126.255.86.49,10076,3790,ICMP,362,168,370,21490,30821,13,10,0.63,4,0.5,0,Normal,India,USA,0.806,209,0
154.43.153.199,185.6.47.204,50260,4300,ICMP,7594,591,770,37854,23190,42,29,0.38,10,0.59,0,Normal,USA,Russia,0.39,210,0
164.91.245.181,196.147.156.178,7328,69,UDP,1630,77,661,17475,2663,43,24,0.88,9,0.75,0,Normal,USA,Russia,0.569,211,0
153.87.225.82,217.169.4.246,39798,4016,ICMP,9409,622,788,23291,36724,4,29,1,46,0.09,1,Normal,Germany,USA,0.791,212,0
100.73.236.177,22.113.20.210,56090,8056,UDP,7347,957,156,43742,13676,11,27,0.87,32,0.55,0,Normal,Russia,Germany,0.801,213,0
46.14.165.13,150.49.12.156,38879,3201,ICMP,140,23,324,46338,44065,5,11,0.74,2,0.91,0,Normal,China,India,0.47,214,0
67.74.59.149,66.111.224.38,43301,2093,UDP,989,487,597,534,24992,33,23,0.07,5,0.6,0,SQL Injection,China,Russia,0.53,215,0
190.238.70.152,154.249.144.79,3692,3978,ICMP,5701,618,1336,26353,22659,43,24,0.19,22,0.05,0,DoS,UK,UK,0.857,216,0
226.38.218.220,100.70.153.192,32411,6097,ICMP,6854,187,226,1326,44367,27,7,0.43,35,0.28,1,Normal,UK,UK,0.91,217,0
245.212.74.6,64.2.88.213,40045,2973,ICMP,8540,869,1308,31326,10249,25,27,0.02,29,0.95,0,Normal,India,USA,0.661,218,0
88.191.30.40,230.248.75.178,47065,6364,UDP,494,91,1068,16551,298,16,24,0.65,29,0.38,0,Normal,China,UK,0.831,219,0
110.230.19.31,25.110.43.232,42573,5052,TCP,9305,112,834,39452,16052,29,26,0.98,20,0.68,1,Normal,India,India,0.771,220,0
19.69.108.19,105.190.23.232,28514,7665,TCP,8099,671,1314,29501,28066,38,13,0.29,8,0.65,0,Normal,Germany,USA,0.713,221,0
206.146.14.117,201.113.123.173,43955,381,UDP,9036,619,589,7589,30491,41,5,0.56,25,0.17,1,Normal,India,India,0.826,222,0
202.172.25.245,22.80.124.105,12152,2457,TCP,8387,804,1067,25940,32530,45,16,0.16,36,0.46,0,Normal,UK,Russia,0.953,223,0
140.200.200.110,240.128.46.255,24942,5833,UDP,3862,394,408,38610,15138,40,24,0.02,14,0.36,0,Normal,Germany,USA,0.318,224,0
201.69.124.106,104.71.241.177,43350,3068,UDP,1013,854,1150,23920,11286,3,23,0.16,10,0.47,0,Normal,USA,China,0.149,225,0
107.157.215.249,244.46.8.42,60562,2068,UDP,900,703,608,34225,9731,37,2,0.01,27,0.29,0,DDoS,Germany,UK,0.797,226,0
109.80.109.242,253.227.90.180,3971,2299,ICMP,236,170,1356,1332,1410,16,8,0.94,41,0.34,0,Normal,UK,India,0.893,227,0
167.238.230.72,34.145.126.156,58058,1256,UDP,2386,241,770,43732,36073,28,22,0.46,20,1,0,Normal,UK,Russia,0.391,228,1
58.75.239.119,164.48.146.123,25513,4722,TCP,4573,989,1274,14752,49065,40,14,0.07,23,0.03,0,Normal,India,India,0.337,229,0
162.16.95.199,77.186.175.27,17350,7634,ICMP,8499,381,1489,18847,16584,31,17,0.84,43,0.81,1,Normal,UK,Russia,0.896,230,0
83.19.6.131,199.181.41.240,55110,4268,UDP,1814,509,1328,29861,11922,1,24,0.48,20,0.83,0,Normal,USA,China,0.882,231,0
243.192.188.67,156.233.153.215,47385,4593,ICMP,4733,849,682,22096,7065,31,15,0.54,35,0.34,0,Normal,USA,Russia,0.911,232,0
168.198.105.69,128.173.108.122,19501,3995,TCP,2737,921,570,9636,28486,40,13,0.38,37,0.1,0,DoS,USA,Russia,0.719,233,0
190.57.52.72,196.35.189.197,22063,7343,UDP,175,923,182,27724,2841,45,28,0.62,31,0.9,0,Normal,India,USA,0.613,234,0
155.176.225.11,246.103.70.31,31672,6872,UDP,5336,980,1322,2083,5450,43,3,0.25,30,0.98,0,Normal,USA,USA,0.794,235,0
96.12.126.251,123.14.31.216,30907,1092,ICMP,1493,681,400,33292,44308,22,8,0.77,16,0.01,0,Normal,Russia,India,0.331,236,0
105.128.207.137,245.167.24.115,24819,4977,TCP,9036,902,939,32178,36333,36,16,0.02,47,0.63,0,Normal,USA,USA,0.117,237,0
171.218.182.191,53.134.234.209,53694,5897,ICMP,6341,104,1002,31663,44630,47,1,0.62,15,0.39,0,Normal,India,Russia,0.692,238,0
47.55.121.75,161.6.37.184,34461,3574,UDP,5639,686,158,46882,27118,22,12,0.95,46,0.57,0,SQL Injection,India,Russia,0.32,239,0
45.80.244.240,17.38.19.96,47240,6754,UDP,4144,639,253,25645,14020,43,5,0.41,29,0.49,0,Normal,China,India,0.765,240,0
211.246.37.120,114.250.35.53,34466,2588,UDP,4571,496,1055,5759,8761,37,25,0.72,42,0.42,0,Normal,China,Germany,0.401,241,0
20.176.234.252,111.174.66.138,61176,1711,UDP,5700,312,618,14651,17118,9,5,0.78,22,0.48,0,Normal,UK,UK,0.831,242,0
180.101.39.170,179.254.179.240,48934,1037,UDP,8992,607,429,26398,8552,13,17,0.18,11,0.17,1,Normal,India,India,0.831,243,0
191.193.172.119,175.216.142.218,22098,274,ICMP,6153,746,588,10698,22779,32,26,0.94,1,0.22,0,DoS,China,China,0.296,244,0
16.170.150.237,66.198.104.197,35270,3434,TCP,4121,550,1008,31250,10876,20,5,0.31,17,0.93,0,DDoS,India,China,0.301,245,0
118.190.250.229,208.76.216.244,29482,6397,TCP,8916,172,250,38556,10197,42,17,0.03,24,0.11,0,Normal,UK,UK,0.4,246,0
155.252.169.103,98.65.179.155,4337,5305,ICMP,3820,191,1047,543,34981,26,18,0.05,13,0.42,0,Normal,China,UK,0.565,247,0
233.60.195.89,140.217.67.127,62948,60,ICMP,5653,984,1034,20460,10851,37,25,0.93,23,0.92,0,Normal,China,USA,0.968,248,0
182.29.105.191,251.166.246.197,1061,7759,TCP,5260,118,542,11031,32970,31,21,0.68,15,0.52,1,Normal,China,Germany,0.806,249,0
169.149.20.127,168.245.206.102,7052,6426,ICMP,8045,893,63,27548,41554,46,23,0.13,42,0.61,0,Normal,UK,Germany,0.181,250,0
162.233.211.184,83.106.212.102,31522,1677,TCP,5722,304,418,3249,4389,48,10,0.9,1,0.49,0,Normal,UK,USA,0.678,251,0
255.224.39.174,93.245.8.40,17235,104,UDP,9217,489,286,10132,28977,18,18,0.78,2,0.32,0,Normal,India,USA,0.663,252,0
72.170.17.168,22.124.158.97,18479,1012,TCP,8202,841,1428,3486,15566,3,14,0.52,35,0.34,0,SQL Injection,Germany,UK,0.98,253,0
6.203.160.213,74.115.163.126,40206,4486,TCP,6517,172,1379,10124,120,44,24,0.21,48,0.98,0,Normal,UK,India,0.515,254,0
166.146.76.46,108.226.180.112,1919,4000,UDP,5979,106,970,300,10666,24,21,0.33,45,0.07,0,Normal,UK,UK,0.174,255,0
100.94.186.236,75.195.14.6,43408,7851,ICMP,9865,376,257,49745,589,16,11,0.8,20,0.54,0,Normal,USA,Germany,0.804,256,0
19.241.88.197,72.125.238.203,60466,4749,ICMP,4270,281,50,44619,34840,12,21,0.14,16,0.14,0,Normal,Russia,China,0.947,257,0
168.152.161.221,10.220.103.34,13768,5250,UDP,8550,144,683,21684,1155,32,18,0.91,11,0.6,0,SQL Injection,Germany,India,0.178,258,1
100.8.236.210,104.33.74.177,17302,2555,TCP,1500,212,471,27947,41608,29,20,0.34,9,0.94,0,Normal,Russia,China,0.848,259,0
157.1.180.145,181.151.161.106,50908,5482,TCP,4711,939,1452,15217,45021,30,18,0.69,47,0.17,0,DDoS,USA,Russia,0.103,260,0
81.179.241.135,161.144.154.155,9828,5356,ICMP,7706,961,1426,8211,14965,32,29,0,12,0.83,0,Normal,India,China,0.288,261,0
58.141.74.234,88.148.69.32,30335,3160,TCP,5001,219,269,8769,38937,34,5,0.66,37,0.13,1,Normal,China,USA,0.375,262,0
227.123.110.192,231.90.103.105,63980,7193,TCP,3889,297,720,7051,10835,33,19,0.32,2,0.54,0,Normal,Russia,India,0.345,263,0
135.114.225.62,227.143.222.147,40497,5800,ICMP,4244,229,775,12407,31730,32,19,0.9,7,0.83,0,Normal,UK,Russia,0.558,264,0
11.182.135.244,246.51.204.237,15806,1193,TCP,3525,234,228,10934,3698,37,11,0.66,46,0.39,0,Botnet,Russia,India,0.836,265,0
209.104.62.109,4.79.62.154,24939,6255,ICMP,2335,522,1231,15865,10003,7,23,0.4,6,0.89,0,Normal,Russia,Russia,0.639,266,0
69.191.131.40,192.191.43.240,15903,7152,UDP,6356,57,157,39982,38993,46,11,0.57,41,0.42,1,Normal,UK,USA,0.399,267,0
192.172.32.204,248.71.32.240,5203,3786,ICMP,2051,950,1487,45451,34071,33,5,0.83,43,0,0,Normal,India,Russia,0.282,268,0
101.30.80.145,6.218.71.31,6047,4328,UDP,696,360,207,22764,886,39,17,0.63,33,0.88,0,DDoS,USA,UK,0.208,269,0
41.213.191.147,133.6.182.94,16378,6246,TCP,9247,332,915,20423,5871,28,15,0.54,16,0.74,0,Normal,USA,UK,0.241,270,1
122.27.254.67,70.33.208.4,44219,4347,TCP,9404,650,260,24041,33392,37,22,0.99,44,0.17,0,DDoS,UK,Germany,0.219,271,0
233.138.45.3,222.29.146.148,17918,2318,UDP,8802,431,236,32162,48444,49,21,0.02,15,0.01,0,Normal,Germany,Russia,0.912,272,0
131.122.102.69,200.225.254.132,25966,5616,TCP,7520,553,1263,23375,31300,45,14,0.91,27,0.78,0,Normal,India,China,0.372,273,0
235.103.19.70,42.189.79.128,38510,3310,ICMP,28,42,167,27639,45805,25,14,0.08,31,0.8,0,Normal,India,India,0.262,274,0
170.214.97.228,86.240.187.156,55321,5605,TCP,8967,991,1389,31354,29815,24,11,0.09,26,0.47,1,Normal,USA,India,0.733,275,0
138.174.153.175,37.176.132.180,29782,4569,TCP,4106,289,1277,20831,34830,30,1,0.26,33,0.8,0,Botnet,India,Russia,0.637,276,0
83.52.89.214,244.89.212.37,18140,3286,TCP,1582,604,841,47909,34327,4,16,0.72,8,0.59,0,Botnet,Russia,China,0.811,277,0
213.60.106.203,29.194.245.201,25813,7349,TCP,2928,998,1320,43497,40339,47,17,0.1,21,0.9,0,Normal,UK,India,0.623,278,1
118.124.49.53,48.253.75.245,29122,5738,ICMP,1657,722,185,42277,30382,31,27,0.67,49,0.72,0,DoS,Russia,India,0.715,279,0
129.16.140.138,92.13.128.110,12287,5237,TCP,7496,971,1229,38900,18594,18,12,0.99,48,0.08,0,Ransomware,UK,USA,0.956,280,1
90.109.38.167,234.178.214.31,23573,6349,TCP,8141,505,168,41198,33837,25,19,0.76,47,0.58,0,DDoS,Russia,India,0.39,281,1
49.145.13.203,252.172.116.204,5922,6468,ICMP,1847,772,415,30560,39139,9,11,0.79,43,0.93,0,Normal,UK,India,0.871,282,0
40.71.178.228,57.25.179.146,41789,5393,ICMP,4748,355,1204,24933,30000,24,17,0.36,35,0.03,0,Normal,Germany,UK,0.215,283,0
170.75.178.64,197.235.233.24,4722,3912,TCP,8459,805,119,30864,4707,25,16,0.46,16,0.98,0,Normal,Germany,China,0.941,284,0
250.254.212.152,116.16.98.137,27908,6426,ICMP,4854,132,51,47000,14415,28,16,0.21,42,0.74,0,Normal,USA,Germany,0.705,285,1
158.95.5.126,244.108.250.212,31686,5174,UDP,2852,937,353,39710,32791,1,25,0.44,6,0.58,0,Normal,UK,USA,0.207,286,0
71.168.58.200,217.109.199.178,37099,46,UDP,5008,735,1120,32377,41861,20,1,0.5,32,0.73,1,Normal,India,USA,0.258,287,0
151.9.154.117,253.194.5.14,45279,3621,TCP,5903,129,1126,46340,28024,24,11,0.4,27,0.51,0,Normal,China,UK,0.157,288,0
23.55.242.254,253.123.153.175,30493,4800,TCP,3054,214,898,6924,43620,22,12,0.63,45,0.53,0,Normal,China,China,0.546,289,0
194.6.116.100,187.128.192.212,4636,1864,UDP,1562,970,1126,7180,4497,20,27,0.77,21,0.75,0,DDoS,Germany,India,0.279,290,0
216.24.77.148,248.103.32.218,45256,1138,ICMP,1836,295,87,24395,46714,24,26,0.12,31,0.12,0,SQL Injection,China,China,0.245,291,0
137.3.254.127,140.129.203.50,15060,4137,UDP,1299,374,1105,7640,2269,37,10,0.85,38,0.33,0,Normal,China,UK,0.332,292,0
159.80.24.176,130.53.226.97,30069,4584,ICMP,4134,935,897,40319,38899,21,17,0.19,25,0.57,0,Normal,UK,Germany,0.398,293,0
92.27.56.198,89.20.93.119,31998,4371,UDP,366,896,685,40806,40621,19,12,0.52,26,0.55,0,Normal,China,Russia,0.614,294,0
38.11.110.110,122.225.125.206,18658,828,UDP,4919,548,882,18277,41177,21,3,0.7,10,0.73,1,Normal,China,Russia,0.814,295,0
96.24.6.47,47.52.132.81,16779,6562,UDP,8188,742,863,33055,22935,43,22,0.3,31,0.82,0,Normal,Germany,UK,0.975,296,0
208.216.240.7,21.150.200.81,30998,3755,ICMP,4380,215,888,32656,10043,33,28,0.47,19,0.95,0,Ransomware,China,UK,0.988,297,0
123.76.249.70,125.82.213.105,21547,4851,TCP,3631,181,1181,7872,18279,46,25,0,4,0.71,0,Normal,USA,UK,0.621,298,0
98.190.46.18,7.221.14.208,63826,7253,ICMP,6856,81,310,16688,49101,46,10,0.98,43,0.54,0,Normal,UK,India,0.547,299,0
109.224.24.35,208.33.56.247,20382,3789,TCP,7752,280,1299,49818,27276,4,25,0.77,1,0.45,0,SQL Injection,China,China,0.281,300,0
2.217.79.227,247.249.122.175,8427,886,ICMP,1278,83,1307,21563,18739,15,10,0.21,25,0.76,0,Normal,China,India,0.735,301,0
97.190.6.97,41.20.145.209,60661,6804,UDP,8348,465,1225,23045,13564,9,6,0.65,5,0.49,1,Normal,UK,Russia,0.999,302,0
102.3.211.230,60.90.145.61,59253,884,TCP,9803,107,823,22119,24647,18,12,0.49,27,0.18,0,Normal,China,India,0.535,303,0
124.30.50.177,115.76.210.115,61306,5492,ICMP,6682,474,990,11061,47592,37,24,0.65,12,0.38,0,Normal,China,Germany,0.816,304,0
128.180.149.137,120.238.246.28,22641,4728,ICMP,1260,414,1098,42105,40797,28,24,0.13,39,0.06,0,Normal,Russia,UK,0.572,305,0
152.176.70.53,129.202.148.88,24341,7312,ICMP,3248,714,1174,24736,17451,9,18,0.8,24,0.96,0,Normal,Germany,Russia,0.496,306,0
111.163.114.163,183.16.198.89,62256,6387,TCP,4213,938,361,25526,37884,28,15,0.43,17,0.98,0,Normal,Russia,USA,0.765,307,0
72.45.161.184,50.150.213.210,55826,6865,ICMP,4031,790,619,29188,12147,44,25,0.42,19,0.58,1,DDoS,India,China,0.802,308,0
77.155.105.108,90.103.190.109,62423,77,TCP,9357,263,249,35507,13446,35,5,0.21,16,0.91,1,Normal,Russia,UK,0.929,309,0
228.233.235.73,87.14.157.57,20536,2868,UDP,2543,139,1120,21878,20492,31,25,0.89,41,0.77,0,DDoS,Russia,UK,0.16,310,0
231.27.34.47,159.18.43.3,13246,5105,UDP,9648,943,432,37829,15930,45,16,0.45,26,0.83,0,Normal,China,China,0.932,311,0
183.105.13.97,13.57.98.140,4090,4804,UDP,7741,543,1307,22734,18722,24,6,0.84,33,0.99,1,Normal,China,USA,0.37,312,0
245.6.56.115,245.199.254.68,26596,1486,TCP,6038,505,338,7959,3938,4,15,0.92,9,0.08,0,Normal,UK,China,0.97,313,1
11.80.209.165,245.14.104.122,54286,5756,ICMP,9196,595,1183,30189,8807,48,29,0.85,46,0.22,0,Botnet,UK,China,0.354,314,0
146.204.144.121,222.48.105.230,43178,71,TCP,737,757,299,29414,48777,27,26,0.9,42,0.81,0,Normal,Russia,China,0.278,315,0
169.102.186.165,111.87.27.143,1312,4070,ICMP,7635,473,335,41013,45295,47,29,0.64,7,0.16,0,Normal,UK,Germany,0.561,316,0
214.43.77.40,123.187.94.192,16227,2754,ICMP,983,862,1081,37615,45886,35,2,0.26,17,0.48,1,Normal,Russia,India,0.488,317,0
37.118.148.48,124.153.233.17,55421,1588,ICMP,6964,889,521,45080,15343,37,28,0.87,34,0.07,0,Normal,India,Russia,0.521,318,0
223.83.228.2,9.18.115.112,8524,2425,UDP,8147,244,1389,33837,8138,47,13,0.43,3,0.6,0,Normal,UK,India,0.105,319,0
186.143.120.25,181.170.211.154,33839,1416,UDP,6455,695,111,14802,2443,27,3,0.81,8,0.38,1,Normal,UK,UK,0.943,320,0
47.187.155.184,125.11.58.188,45142,3019,ICMP,7289,995,129,8998,38212,2,21,0.3,32,0.86,0,Normal,China,India,0.539,321,0
165.41.34.225,249.89.244.111,42039,3649,TCP,5109,497,53,40618,26452,2,17,0.46,3,0.9,0,Normal,Russia,Germany,0.385,322,0
119.66.190.113,160.25.85.233,10886,7772,TCP,493,461,1332,36148,37355,35,4,0.14,42,0.94,0,Normal,India,China,0.503,323,0
11.16.206.12,22.169.80.173,15457,1896,TCP,7915,333,484,36729,10239,2,7,0.53,14,0.85,0,Ransomware,USA,China,0.948,324,1
242.253.169.20,83.66.161.20,20551,4445,ICMP,2836,320,591,22543,202,1,27,0.52,11,0.49,0,Normal,China,India,0.834,325,0
162.173.203.154,222.234.140.142,46451,4897,TCP,5556,482,1106,49894,4794,12,21,0.37,16,0.6,0,Normal,UK,UK,0.988,326,0
192.177.124.175,26.103.235.23,58736,5490,TCP,4432,103,1471,44698,40826,9,29,0.03,4,0.23,0,Normal,Germany,Germany,0.586,327,0
228.177.159.162,209.35.86.58,62647,1930,ICMP,1347,202,1450,26382,36679,20,11,0.76,49,0.65,0,Normal,Russia,UK,0.624,328,0
178.79.165.188,165.251.91.222,42070,430,ICMP,8323,67,369,18459,32566,33,22,0.89,37,0.4,1,Normal,UK,Germany,0.212,329,0
185.130.78.197,233.106.74.198,47546,5632,UDP,2771,785,56,42309,4916,40,8,0.08,21,0.04,0,Normal,USA,Germany,0.346,330,0
68.111.84.238,35.68.209.212,34351,1820,ICMP,5841,406,884,15934,49883,26,4,0.63,26,0.29,1,Normal,India,China,0.313,331,0
145.202.223.13,92.158.83.131,31735,4275,TCP,2460,289,1462,26283,20879,17,9,0.46,43,0.12,1,DDoS,UK,India,0.992,332,0
172.20.113.252,29.83.128.117,47493,3031,UDP,2994,246,321,34973,33107,6,22,0.77,44,0.25,0,Botnet,Russia,Russia,0.338,333,0
242.88.106.151,160.82.167.145,45142,2702,UDP,13,216,980,41773,47728,26,12,0.38,30,0.38,0,DoS,China,Germany,0.796,334,0
244.162.25.244,102.200.54.48,64046,674,ICMP,5432,896,1066,21297,21404,10,17,0.73,42,0.4,0,Normal,Germany,UK,0.783,335,0
67.48.134.173,197.118.108.149,55568,87,TCP,2734,668,352,31152,19094,25,28,0.03,13,0.47,0,Normal,USA,China,0.426,336,0
223.224.56.116,151.235.48.178,38566,1471,ICMP,6338,13,1097,12895,10250,5,3,0.38,22,0.41,0,Normal,India,Russia,0.168,337,0
251.26.108.30,254.30.105.196,47789,4255,TCP,2710,164,560,9457,48661,28,16,0.36,45,0.27,1,DoS,India,China,0.748,338,0
155.241.109.142,244.17.204.176,59374,6944,ICMP,447,220,545,9564,42672,5,18,0.91,8,0.52,0,Normal,UK,Russia,0.559,339,0
28.79.215.20,103.74.81.200,38508,1765,TCP,2444,719,1067,44970,30321,32,1,0.47,22,0.25,0,Normal,Germany,Germany,0.886,340,0
83.60.126.39,93.201.226.47,29443,6113,TCP,1085,344,1062,11917,23484,44,26,0.43,24,0.49,0,DDoS,Germany,UK,0.199,341,0
12.26.113.134,33.34.77.189,13255,6633,UDP,695,720,1100,47537,37303,29,14,0.12,14,0.29,0,Normal,UK,India,0.515,342,0
227.59.228.118,63.237.35.103,27427,633,ICMP,8112,965,885,48598,24352,38,27,0.87,46,0.93,0,Normal,USA,India,0.92,343,0
199.71.62.169,220.228.86.201,57272,7513,ICMP,1904,88,718,16952,11370,14,10,0.28,45,0.94,0,Normal,Germany,China,0.19,344,0
158.120.253.199,57.219.63.96,46084,6208,UDP,2832,594,635,5417,28304,41,22,0.76,48,0.59,0,Normal,USA,Germany,0.731,345,0
89.100.126.216,73.31.132.28,20760,5529,UDP,6607,130,794,14959,24693,11,3,0.71,36,0.36,0,Normal,China,Germany,0.265,346,0
148.5.249.152,148.255.85.162,36776,2296,UDP,5066,803,927,38404,33493,8,2,0.44,44,0.43,0,Normal,Russia,USA,0.714,347,0
233.62.149.124,66.15.199.21,1317,343,UDP,7209,496,627,15239,6505,15,9,0.65,24,0.89,0,Normal,Russia,China,0.311,348,0
160.47.136.242,68.66.6.135,1887,3873,TCP,4212,783,458,1052,2724,42,29,0.49,14,0.32,0,Normal,UK,Russia,0.153,349,0
66.105.8.202,11.224.53.61,57321,4564,ICMP,624,901,667,458,22364,22,19,0.62,44,0.34,0,Normal,UK,China,0.981,350,0
237.85.107.98,197.40.71.38,30587,793,UDP,1872,532,926,1486,17656,5,28,0.46,35,0.8,0,Normal,Germany,Germany,0.426,351,0
242.67.132.174,111.157.222.206,45216,1642,ICMP,6948,671,131,28389,42244,16,17,0.83,36,0.5,0,DoS,USA,India,0.283,352,0
207.113.104.185,76.76.5.120,54469,1155,ICMP,8743,49,1039,42913,8670,39,1,0.93,44,0.44,0,DoS,India,USA,0.233,353,0
161.136.155.65,210.3.236.52,15606,3221,TCP,9513,669,192,48287,47107,46,14,0.57,28,0.62,0,Normal,USA,Germany,0.879,354,0
243.66.124.60,24.206.82.118,24533,3623,ICMP,2177,657,1133,8777,30700,19,5,0.59,10,0.27,1,Normal,UK,USA,0.712,355,0
170.137.10.177,216.249.238.37,8758,2979,ICMP,9931,629,1221,22502,13321,17,21,0.59,26,0.41,0,Normal,India,Russia,0.186,356,0
208.28.243.227,4.123.185.207,60016,8071,ICMP,5393,99,696,28180,13264,41,18,0.6,29,0.2,0,Botnet,Russia,India,0.99,357,0
203.141.141.241,92.79.129.62,61901,1453,TCP,3406,852,1293,30550,22762,4,21,0.14,15,0.13,0,Normal,USA,USA,0.3,358,0
244.86.224.125,155.122.78.160,40919,5897,TCP,2286,177,470,20227,45284,33,10,0.1,3,0.87,0,Normal,USA,Germany,0.34,359,0
255.52.9.210,212.173.228.248,22191,6565,ICMP,7594,774,80,43058,23469,20,19,0.68,32,0.23,1,Normal,India,China,0.4,360,0
124.17.68.148,204.251.74.172,32738,6780,UDP,2651,995,739,45833,3411,19,10,0.77,41,0.06,0,Botnet,Germany,China,0.958,361,0
137.252.90.69,147.158.208.71,57201,5057,ICMP,2332,835,1245,11017,36377,21,23,0.24,42,0.39,0,Normal,China,Russia,0.253,362,0
135.58.79.87,249.249.209.218,18842,5898,ICMP,6714,248,532,48291,19339,22,11,0.98,40,0.67,0,Normal,Germany,China,0.701,363,0
56.48.185.161,151.69.183.131,52588,7692,UDP,3502,887,111,28522,13920,38,15,0.48,4,0.5,0,DoS,UK,UK,0.867,364,0
12.157.217.95,246.151.182.143,63293,7985,TCP,8943,646,1185,7528,38986,26,20,0.05,35,0.41,0,Normal,USA,UK,0.151,365,0
162.85.24.158,114.253.30.54,38097,5865,UDP,7796,979,611,48302,36228,18,24,0.94,22,0.76,1,Normal,Germany,USA,0.815,366,1
162.168.4.106,178.107.175.29,36263,7698,TCP,2665,788,871,42755,22152,45,14,0.42,42,0.47,0,Ransomware,India,Germany,0.144,367,0
75.115.108.33,105.106.64.185,41221,5902,UDP,1281,419,1051,26248,40014,30,10,0.25,9,0.71,1,Normal,Russia,Russia,0.744,368,0
8.184.62.226,77.7.16.72,47674,4371,UDP,6898,509,358,15874,25163,43,23,0.59,12,0.69,0,Normal,China,UK,0.631,369,0
168.224.187.41,201.34.131.191,65052,6647,TCP,7961,583,352,30625,30454,18,23,0.64,36,0.28,0,DoS,China,UK,0.116,370,0
123.98.128.52,216.106.172.244,36766,6390,TCP,2075,778,1139,2524,11342,18,15,0.31,31,0.2,1,Normal,UK,India,0.457,371,0
49.19.64.221,156.152.122.132,7984,1468,TCP,9366,104,397,35333,257,15,24,0.85,3,0.81,0,DDoS,USA,India,0.225,372,0
223.190.25.232,142.93.177.128,13272,1991,TCP,7001,173,366,23236,36969,22,13,0.94,42,0.59,0,Normal,Germany,China,0.42,373,0
133.208.46.77,38.83.63.5,56355,5712,ICMP,9034,846,622,28204,40372,32,5,0.9,26,0.17,0,Normal,China,Germany,0.558,374,0
